id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,deepseek,openai,claude,etiqueta_equipo,votos,flag_empate
iban9u8,1654464147.0,2022,6,StockMarket,comments,AAPL,1,1ccf15a25d520be01581e3d478a0087f289b2abbec6cd409aa1254545e24ba6c,neutral,neutral,neutral,neutral,3,False
wefvsx,1659457004.0,2022,8,StockMarket,submissions,UBER,1,a6cd285cdb0a65dbb03ff58dbf5f79c74fa2ece60be8b99a12b255f4e4825a04,neutral,neutral,neutral,neutral,3,False
wgo0hq,1659680840.0,2022,8,StockMarket,submissions,LIVE,1,93a0eed33727c82bd9c373546593769f0b166db1a7399b9afa16efb401eca420,neutral,neutral,neutral,neutral,3,False
we9zti,1659442101.0,2022,8,StockMarket,submissions,WWE,1,c35adf6c5db6caeb6d79730695dcf9ead1df230c30ed33d0e2a8f1b75215fefa,compra,compra,compra,compra,3,False
wpz0xm,1660668026.0,2022,8,StockMarket,submissions,BBBY,1,bc65e6096d5e825097d4fc06d991e4824338ac814ae1e74517f7263a1df68a51,compra,compra,compra,compra,3,False
woy3kv,1660565650.0,2022,8,StockMarket,submissions,GWAV,7,f861933f65f054769ab80548e06695863ed0563b2e1285eed082cd4ca9690003,neutral,compra,compra,compra,2,False
iipw1yl,1659486714.0,2022,8,StockMarket,comments,GME,1,26d973861f8916eb2743b43639a34c4256d2af329ec5c27252037072cae2003f,compra,neutral,compra,compra,2,False
iavwgp5,1654153800.0,2022,6,StockMarket,comments,AMD,1,3b27a9fdd437d859099077002a63612b85eb1979885562eb71c149e172a56730,neutral,neutral,neutral,neutral,3,False
iis8r7n,1659536022.0,2022,8,StockMarket,comments,TSM,1,d8481b6e8c96984da9eaaf1c7bfcf612f88095de1d7841a43b39b3a092945b85,neutral,neutral,neutral,neutral,3,False
iix5vo5,1659623770.0,2022,8,StockMarket,comments,FB,1,c32711c7ef5b0da651a6a1930c964994e235aa7fb00967157eb4758ae5c19c52,neutral,neutral,neutral,neutral,3,False
ibejc3p,1654544628.0,2022,6,StockMarket,comments,BABA,1,652bcb81c8515b8c6ea15fa43da560d025892a5bc94db09565c40362897709ac,venta,venta,venta,venta,3,False
v8ml5g,1654797164.0,2022,6,StockMarket,submissions,WTI,1,d21e55183bae6ff825b4567969dc3982a73c201fb31b52cd5677742db46ffef9,neutral,neutral,neutral,neutral,3,False
ibey6kj,1654551158.0,2022,6,StockMarket,comments,AMC,1,9aed21c21bcd37201bb50f9116aec392883e969186aed21e4971288fc3f626d0,compra,neutral,compra,compra,2,False
iiie5pv,1659363841.0,2022,8,StockMarket,comments,FB,2,1404b7b678f5ff41851f0d500a258da82f00161cd7a90871767ec3f3a03f55fd,neutral,venta,neutral,neutral,2,False
vce1i0,1655241955.0,2022,6,StockMarket,submissions,GME,1,e0cb0148012761a814a1e20e095d25d3dbb56b5c8de627a5d914a51f0e3d8d73,neutral,venta,venta,venta,2,False
ibd284d,1654520837.0,2022,6,StockMarket,comments,GME,1,d9035f3e9b2fdcc45867f1b4e80a2f4079dd8be2126797f762591577f18b4ed4,neutral,neutral,neutral,neutral,3,False
iii886c,1659361196.0,2022,8,StockMarket,comments,ROCK,1,a8edb0b990c7df2cb8be6145fda6b6497b24fe3f61e3e282842db6891c4953c6,neutral,neutral,neutral,neutral,3,False
ib7a3ot,1654389822.0,2022,6,StockMarket,comments,FB,2,fec3a4a2348393693f8ad4eec5ab64f76d9d91d2942fa7398771cf495d556ec1,neutral,neutral,neutral,neutral,3,False
v3z3bu,1654261873.0,2022,6,StockMarket,submissions,BBW,1,d1cfce779856d3e95a16e80baa9c36d3ac0d6d3183b67c7bdf193944d7c28f78,neutral,neutral,neutral,neutral,3,False
wi1n4n,1659829563.0,2022,8,StockMarket,submissions,MAX,1,8b4aa4342bceaaef8ca65ee6c16d21f75a2199b6521154635d2372575b578c02,neutral,neutral,neutral,neutral,3,False
vdx7lz,1655416935.0,2022,6,StockMarket,submissions,AAPL,9,41f74bf232347a5f6af2a1636a3fbb1aa136a1ec7c7997d549d5be1fcab82da3,neutral,neutral,neutral,neutral,3,False
ib2op8s,1654286042.0,2022,6,StockMarket,comments,TSLA,1,93659676684e98cab545d1f3224809b03e77af52c3ff45412ca0728cae511b9d,neutral,neutral,venta,neutral,2,False
ibb2fwx,1654471788.0,2022,6,StockMarket,comments,AMZN,1,24f939669cc92cfb6ac6ebea8414568bb279404652a57751b9f0df548d1121a0,neutral,neutral,neutral,neutral,3,False
iiiumog,1659370558.0,2022,8,StockMarket,comments,FB,1,32018f01b5b6ca72f316e0947fa99d159a51cf057e679cef5245c5e77773f2e2,neutral,neutral,neutral,neutral,3,False
webztl,1659447658.0,2022,8,StockMarket,submissions,CAR,1,7ba6372415be376938c8824d8bcfcddb8b0edceacf414f07fe4dc296e844c02e,neutral,neutral,neutral,neutral,3,False
vbml28,1655154716.0,2022,6,StockMarket,submissions,AAPL,5,77a1d6173b5ea341f6d9f0c5725ee2389045e3cdcb7b8f2e8a10807c033514b9,neutral,neutral,neutral,neutral,3,False
wlexhp,1660182067.0,2022,8,StockMarket,submissions,MEGL,1,55d91846203fbf2fa5590b1274f7ec4c4388fb899a7b3a2eea8e9b995f2a5d25,compra,compra,compra,compra,3,False
iitezcx,1659552503.0,2022,8,StockMarket,comments,AMC,1,3d1f7bfddab8e43a2dbbd4a54b8f78d02a4a668e93ab7e5dde887acaf4e8e33b,compra,compra,compra,compra,3,False
iarkrfw,1654073818.0,2022,6,StockMarket,comments,AMZN,2,057c9825849dbc2e2e939f967aa9bc7c7ed3131000e1817d2d0d5a266d6f88ef,neutral,neutral,neutral,neutral,3,False
wl9cps,1660166918.0,2022,8,StockMarket,submissions,VERU,1,19b6bd90825295b4a3153c1ef34e83dd86fe9f23a37da83b723ad211b062256b,compra,compra,compra,compra,3,False
wkn96a,1660103106.0,2022,8,StockMarket,submissions,DIS,1,c55c228ca69ee9f97cf2812cd1aa7725a5ba8559ec642f8d964d309899947d07,compra,compra,compra,compra,3,False
iik0hpo,1659386632.0,2022,8,StockMarket,comments,HKD,1,40e83bbb4da489b8920aaf6e466fa1a0ed8b6835ac81e08d3979d6c50871add4,compra,compra,compra,compra,3,False
iij4dc0,1659374284.0,2022,8,StockMarket,comments,AAPL,1,2cf5e03fbbcea0a7df6993b3eea60f48992c787eebde31222f0a3f24c78cb627,compra,compra,compra,compra,3,False
iaqk0kp,1654048909.0,2022,6,StockMarket,comments,TSLA,1,cc7e7dd974a2fa988f3552d5e8bf1a76c3ac4cec7bf1c670b072ae93f5927c2e,compra,compra,compra,compra,3,False
ibdxy08,1654535434.0,2022,6,StockMarket,comments,SPRT,1,6c79d277d88a68d5d9e7db91ceebb1f40be35a87f143cf3fbf3a8fad5b975734,compra,compra,compra,compra,3,False
vag7m6,1655016488.0,2022,6,StockMarket,submissions,DOCU,1,c32a03432dec5f4cdbf0a2d063d366f862c1ce8dbe6feb57c81f204d23151d50,neutral,neutral,venta,neutral,2,False
iavgiw1,1654142392.0,2022,6,StockMarket,comments,CBD,1,fb9c3341a1b915e06775b2be7bf755e88e20ac61d31338018dc005398300fdf4,neutral,venta,neutral,neutral,2,False
v8ljg7,1654794393.0,2022,6,StockMarket,submissions,AMZN,1,ea7fd0230c1c46b49440206b80cee779a8ac650e87bc5bb29435a1e67f3236df,compra,compra,compra,compra,3,False
wec3ew,1659447924.0,2022,8,StockMarket,submissions,CAR,1,021791680b6dabc3601b0af12140e2cd386442410fedf4188245ef0e881e6966,neutral,neutral,neutral,neutral,3,False
ibenivq,1654546475.0,2022,6,StockMarket,comments,BIDU,2,3fae27e1f9678d384be7f4905e5fd5582af5cab0ac9d5d7f6ad99ed316e9d07c,compra,compra,compra,compra,3,False
wmj0ct,1660303967.0,2022,8,StockMarket,submissions,CVX,1,2bcc85b5d4bb4c61177a35ca1dcc54be5e80f2c4e61ce34ab4503c6a5fb0b8b6,neutral,neutral,neutral,neutral,3,False
iiv41j4,1659579182.0,2022,8,StockMarket,comments,FB,1,b8711fb32c10ed32c68b936569983731d4fdd1c25d087eec223444b5c9504d1f,neutral,neutral,neutral,neutral,3,False
iat5vx9,1654104611.0,2022,6,StockMarket,comments,AMP,1,b914d3c30959f04588ccbdbbf711c96e3833721f347e0be55d43837e41f51448,neutral,neutral,neutral,neutral,3,False
ibeu81b,1654549388.0,2022,6,StockMarket,comments,AMC,5,4d26eb44e8f21c94e093600183ea8b961220e94e3bf3c57c143343533b9a4cf5,venta,venta,compra,venta,2,False
v49afp,1654291051.0,2022,6,StockMarket,submissions,IBM,1,218f9a37c28c11131cb4d20480100a5016c676bea88b94f4e177254275fd27b7,neutral,neutral,neutral,neutral,3,False
iasm18x,1654096246.0,2022,6,StockMarket,comments,CVNA,1,29191413c48c269d91a050510df0e95d0d89721c212f99bbe6526230fca4818a,compra,neutral,neutral,neutral,2,False
wmiwil,1660303612.0,2022,8,StockMarket,submissions,CVX,1,c7c19d8dbfacd73e4ef15bad5aca115a94bcb6c913087bae2c2cdf1f24a65904,neutral,neutral,neutral,neutral,3,False
iays965,1654208331.0,2022,6,StockMarket,comments,SNOW,1,43659785ba60f9aaf870866ce0efe1a207d280fdd4ea5ca7a8b5a6a641a43ac0,neutral,neutral,neutral,neutral,3,False
wnv8wt,1660444200.0,2022,8,StockMarket,submissions,SNAP,1,66444accbe71f4c4928598fc613670fc97e46c39d5f936788ae6d26364f9581d,neutral,neutral,neutral,neutral,3,False
wm4j8l,1660257694.0,2022,8,StockMarket,submissions,AMZN,1,13d102f82bed0ba523f53f8be1ea1fc52213df6228fe06e571e41d4dfe1f6ce6,neutral,neutral,neutral,neutral,3,False
vc575g,1655218236.0,2022,6,StockMarket,submissions,RBC,1,31e3f31290bd15003d7caa0844037cf7665a329fbcec07f060a608d6fa4db205,neutral,neutral,venta,neutral,2,False
iiic65u,1659362972.0,2022,8,StockMarket,comments,PINS,1,7341c7e0ebef3fc93e96b946c67f239a68d192e3c859ccfa9dba356b33184be3,neutral,venta,venta,venta,2,False
ib63qls,1654366897.0,2022,6,StockMarket,comments,DARE,1,6f92b0c261df1400a61413389d6b4e9020a5368b6e57b75fd4431ad996ed8ed0,neutral,venta,neutral,neutral,2,False
wdswzl,1659388969.0,2022,8,StockMarket,submissions,REV,1,7cf6c267842e7ebb841e74ae96079463e2db3618a539acd81f0f5bb75f12836b,neutral,compra,compra,compra,2,False
ib1zs6r,1654274655.0,2022,6,StockMarket,comments,GME,1,f75a2c0993a1d05ea4ad449dc551f790f62491ae09724255b51d9bb746e5774c,compra,compra,compra,compra,3,False
iik7hbn,1659389317.0,2022,8,StockMarket,comments,FB,1,e7506c50abefe1155f171f438cce3581ff2e072bd7fc3bb2919a18a28aed9b6c,venta,venta,venta,venta,3,False
vbmv6r,1655155456.0,2022,6,StockMarket,submissions,MSTR,1,de2153418916e1c51236cc26bce7f15373a30c10959cf25881f9b32f31919fcb,neutral,venta,venta,venta,2,False
iij7v16,1659375604.0,2022,8,StockMarket,comments,AMC,3,1a79a08a18215a8fcc34ffe2c5a1bc4b92e1c6252951a058462382adca002625,neutral,compra,compra,compra,2,False
v47pw9,1654286597.0,2022,6,StockMarket,submissions,AAPL,1,9acdbd938139241d6af868532ebe8bea0d82d95cd0003f7453e34c444e9d0ec7,venta,venta,venta,venta,3,False
iir3kt8,1659509968.0,2022,8,StockMarket,comments,HOOD,1,49eee10a892b6f21ded530b820b9a934df758268b2832070ab719fdf6803e292,venta,venta,venta,venta,3,False
iayotpn,1654206779.0,2022,6,StockMarket,comments,RTX,1,9a9b53d7b804febb6487ed55c6f3ee0a048e50b750d265bdaa5807a8ebc1ba3e,neutral,neutral,neutral,neutral,3,False
wmn0zv,1660315477.0,2022,8,StockMarket,submissions,APP,2,c759752a7fcd251be431101e8856ce8bdfcf3ab72ab536d47edebacb2119eb94,neutral,neutral,neutral,neutral,3,False
iaq9sb1,1654044078.0,2022,6,StockMarket,comments,GME,1,9edf01c237b616e7329a0621dd574a92082cac7bb7b00931d951479db1519a05,neutral,neutral,neutral,neutral,3,False
iijb3g1,1659376827.0,2022,8,StockMarket,comments,AMC,3,06a90cb475ca14e22d897b80ac66fdb70628f786e645cb04938120a7ddb130ce,neutral,neutral,neutral,neutral,3,False
iiv3c26,1659578847.0,2022,8,StockMarket,comments,NVDA,1,bf9d1ab76aec893e1d92bcf3455c437ba6bb7690590d895c547f81fa1b65bbaf,neutral,neutral,neutral,neutral,3,False
vduzv1,1655410965.0,2022,6,StockMarket,submissions,NVDA,1,506fbe3c6bd0751f7d3cdbd1b6e9a4e74be2c7afd0dd260ad278ead7780ff893,compra,compra,compra,compra,3,False
iiq4zok,1659490658.0,2022,8,StockMarket,comments,AMD,2,4422eab28cc59d33dca22651adb74c6e7b031d71f6d3304bb8871418c8abf4ca,neutral,neutral,neutral,neutral,3,False
wp1f90,1660574549.0,2022,8,StockMarket,submissions,BBBY,1,901c0ce5b28d2faf381260c013b588a8b460bfa5923d80db3f261c5344b9ba0f,neutral,neutral,neutral,neutral,3,False
ib2tm6n,1654288441.0,2022,6,StockMarket,comments,AMZN,1,38794aeb5a29a77a155bd7eb5a9cc3beac8dd919d12a0b1cb234713a354fd2ba,neutral,venta,venta,venta,2,False
wq8o43,1660691506.0,2022,8,StockMarket,submissions,BBBY,1,4482aaa82422b37c33bde7372bd68f4761da1f59f6dea6196b19dde1d6dbf474,compra,neutral,compra,compra,2,False
iavzz48,1654156910.0,2022,6,StockMarket,comments,RTX,1,eeccda568a9c9f2cd9ea07ea4b00c073c86627d0cc1f6584845e0985778a24d9,venta,venta,venta,venta,3,False
vehina,1655480220.0,2022,6,StockMarket,submissions,CPA,1,be773ba02180d0255e30bb84784c06ddda786d124929bb57de9d7ce1d7afda46,neutral,neutral,neutral,neutral,3,False
iivj1xo,1659586923.0,2022,8,StockMarket,comments,AMC,1,2100933f5381025c3faa2404310f83032b5a60d10784ec97cbde7de9ba04f112,compra,compra,compra,compra,3,False
wdlgx3,1659370721.0,2022,8,Superstonk,submissions,GME,1,09c6e29dcb72527f253291517d58df98f428021d5a57cc99e5c1c3cb2e519232,compra,compra,compra,compra,3,False
iigj2x9,1659320183.0,2022,8,Superstonk,comments,GME,1,1661be4a8809e160dc4ab3cf96c4fa53f117ec28d811e2401f523f16cdd7b384,neutral,neutral,compra,neutral,2,False
wdqc0i,1659382634.0,2022,8,Superstonk,submissions,GME,1,bfdcfb97bf75b2c95e7942eeb18e9298b3e80048fc69bf7c55546deb486cff50,compra,compra,compra,compra,3,False
v2q4tm,1654114220.0,2022,6,Superstonk,submissions,GME,1,a0fb1488e908a0cf0dbd44501572ac8ab837175c5b60cd76a804b38cca64bd70,compra,compra,compra,compra,3,False
wd7322,1659324548.0,2022,8,Superstonk,submissions,GME,1,e9536a043981c849d827a40d31a7b7a61911fdc7da8f1637c1d1d1ceee49ec8c,compra,compra,compra,compra,3,False
v2k4hf,1654098780.0,2022,6,Superstonk,submissions,GME,1,818241f60a68b573a66bb676e43daf796a5e3f287fab1f6d2fbc5c27745b8ebd,compra,compra,compra,compra,3,False
iaqbdre,1654044846.0,2022,6,Superstonk,comments,GME,1,61f248231e89ba8f462a1376651f957ce281822c3df5d97c109938d0227fbece,compra,neutral,neutral,neutral,2,False
wdq2ry,1659382016.0,2022,8,Superstonk,submissions,GS,1,f18874ed080faef2c41ecee2a73d341f5a75893c5cddc75e4d2f499ad0bd2acd,neutral,neutral,neutral,neutral,3,False
iigh6i6,1659319220.0,2022,8,Superstonk,comments,GME,1,dfe61050c4d2ee4d888b250e91104f436a32f8e370f718105aa4164ad54f28c9,neutral,neutral,compra,neutral,2,False
iaq5son,1654042130.0,2022,6,Superstonk,comments,GME,1,7693b6a94a0960e5815e2b4ebcd8fc2d0ef41c5f591c3f5dae015b6e16e41fcd,compra,compra,compra,compra,3,False
v2jldd,1654097301.0,2022,6,Superstonk,submissions,CS,1,90785f359bc420d263fe40013040036b9c72a5b6723ffaf2773b5caeb17ff220,compra,neutral,compra,compra,2,False
iigayjp,1659316119.0,2022,8,Superstonk,comments,GME,1,18e3efe81dc164302177adf0504420954c81fa78e0c824389bddb281908be310,neutral,compra,compra,compra,2,False
v2i80e,1654093539.0,2022,6,Superstonk,submissions,GME,1,a3e3892a15f073c394d8c7ec18078448eaf0b6196b301ce682f819f88d6a03e9,venta,venta,venta,venta,3,False
wdj2ad,1659364646.0,2022,8,Superstonk,submissions,GS,1,d30a5b203322bf6a0426788f2e4326d143cbff30b47a60468823640295ca5a1f,compra,compra,compra,compra,3,False
iig74ip,1659314224.0,2022,8,Superstonk,comments,GME,1,457c41008dcd1aeffe597b0248e3e50cf03129966021fe71f1c9af0ad7724a1a,compra,compra,compra,compra,3,False
wdqacw,1659382522.0,2022,8,Superstonk,submissions,CS,1,e1b2503bb659ea5161cb8da76e896af35a3c165186f24e6b65695cec2b20b206,neutral,neutral,neutral,neutral,3,False
iig5qc5,1659313543.0,2022,8,Superstonk,comments,GME,1,2295de40a7ae6c5c9d2ccdb97953b1c58c3e40eb1223bc735338793184219516,compra,neutral,neutral,neutral,2,False
iaq8ipb,1654043463.0,2022,6,Superstonk,comments,GME,1,61f248231e89ba8f462a1376651f957ce281822c3df5d97c109938d0227fbece,compra,neutral,neutral,neutral,2,False
wdd3x3,1659346289.0,2022,8,Superstonk,submissions,GME,1,8e1a3f9e97b40f54c7538e52e7b8b8df19bb5511e9fb0137623b519aba57bcf6,neutral,neutral,neutral,neutral,3,False
wdjnlt,1659366171.0,2022,8,Superstonk,submissions,HOPE,1,3c912352e6becdaf5d33f57ec14ce044d13a1bda8ec3778510167dcd1e5a4b68,compra,neutral,compra,compra,2,False
wdp1yd,1659379520.0,2022,8,Superstonk,submissions,CS,1,514a5b7e3eda0100688148a4c828ee5802253409c486c5c88d4aa0a1095be0e1,neutral,neutral,neutral,neutral,3,False
wdkukr,1659369233.0,2022,8,Superstonk,submissions,CS,1,8ed0541f177a02b21e3d09107d8ffda24e7ea6ba4d5fa019ebd0e9d53d2a57f2,compra,compra,compra,compra,3,False
wdk1ca,1659367154.0,2022,8,Superstonk,submissions,GME,1,f9523f065cc8538329db35e8b65c2d1b5252eeae29d1a952b918fe7f02665a18,neutral,neutral,neutral,neutral,3,False
iaqadro,1654044362.0,2022,6,Superstonk,comments,ETH,1,2150545bf7e49153c33e70975b509dd4848a71d30520f25efeede4872f95b2d6,neutral,neutral,neutral,neutral,3,False
v2jznf,1654098404.0,2022,6,Superstonk,submissions,ON,1,bef0af4f6d6c45ef60707bdc8ac38ff28a28c478d496dc60180db31f04866555,compra,compra,compra,compra,3,False
iiglq0a,1659321538.0,2022,8,Superstonk,comments,GME,1,1661be4a8809e160dc4ab3cf96c4fa53f117ec28d811e2401f523f16cdd7b384,compra,neutral,neutral,neutral,2,False
iigiodj,1659319975.0,2022,8,Superstonk,comments,ETH,1,3d5cb489ce4bed59853c9b4282f4d3fe816a7bae02a6707d090e4f4e16013e80,neutral,neutral,neutral,neutral,3,False
iaq77q1,1654042829.0,2022,6,Superstonk,comments,GME,1,a2f7eb1ddfb0b2cee65c42409b19c2f11609e2d6c5b23677adb76d2fc48f151a,neutral,neutral,neutral,neutral,3,False
v2lrsd,1654103016.0,2022,6,Superstonk,submissions,GME,1,223e4daf700c4626d9f218837fdccdcd4b3def3f5e7e185cfe3608240554b872,compra,neutral,compra,compra,2,False
iighxze,1659319602.0,2022,8,Superstonk,comments,GME,1,add8ca121fd89a785f4efdbf66f14bf7f8780a43fb9d186181add3965b56fe30,neutral,neutral,neutral,neutral,3,False
wd73k1,1659324594.0,2022,8,Superstonk,submissions,GME,1,9bd8fc3cb34a02519f89d5a277f31ebe126c01970348b4a390cfab2abf67dd35,neutral,neutral,neutral,neutral,3,False
v2o8gh,1654109253.0,2022,6,Superstonk,submissions,GME,1,234542eb147f5ef5704470fc3ccd47ba1585e5071211a4c822fffc76280d32eb,compra,compra,compra,compra,3,False
iaqax72,1654044622.0,2022,6,Superstonk,comments,GME,1,4f4b3ad7ee1718f7414c6657a77b0a7768084b8ac6020981776ea1294ac8776b,neutral,neutral,neutral,neutral,3,False
v2oiry,1654110030.0,2022,6,Superstonk,submissions,GME,1,db046935cf9de6d8447385338b89a41333abb49db9e360abd9eb4c2de1bd6ca5,neutral,neutral,neutral,neutral,3,False
wdl8k6,1659370162.0,2022,8,Superstonk,submissions,GME,1,f99107740dc755e5508371606206c6069032a86222faba4b3a30b9c5e639b996,neutral,neutral,neutral,neutral,3,False
v2gju1,1654088620.0,2022,6,Superstonk,submissions,GME,1,de43f460d84a4ac490d49366a8952fe86cde7dd37a046d27204e99d49dfb17a8,neutral,neutral,neutral,neutral,3,False
v2kmng,1654100063.0,2022,6,Superstonk,submissions,GS,1,4d5b0d4652587fe9ed6fcaaf524bc94054db536795be2c178ae7a90df3ad07bd,neutral,neutral,neutral,neutral,3,False
iighcau,1659319299.0,2022,8,Superstonk,comments,CS,2,ccc1977a17ced3e9c428397ef8c4f668e2a957df1311f4d2e12d6124fadbe243,neutral,neutral,neutral,neutral,3,False
v2g5xt,1654087452.0,2022,6,Superstonk,submissions,GME,1,88d320007d178bc6ba52713102d026ae44d64b021d484e31a0c83e79ede4bb79,neutral,neutral,neutral,neutral,3,False
iaqcr9v,1654045470.0,2022,6,Superstonk,comments,DB,1,b2b443fe6d0305fb2a352154a99ebdb1a5992465631c9baaceb7645da601547b,neutral,neutral,neutral,neutral,3,False
iaq91iq,1654043717.0,2022,6,Superstonk,comments,WOW,1,5f5166e620793e62abd75a8d56a404a0d1345dba960d24ed335bf790d96e486f,neutral,neutral,neutral,neutral,3,False
iaq79wd,1654042858.0,2022,6,Superstonk,comments,GME,1,00e1297b039bb07a9704ff1dc5b3e644e4c81ad7281cd9a5d2fabde76fe40990,neutral,neutral,compra,neutral,2,False
iigd1kt,1659317159.0,2022,8,Superstonk,comments,GME,1,526d15f9251b8cde2b3f9cb6d1b34f967e82408bb1ffb8422d9bdd40af63689c,compra,compra,compra,compra,3,False
iigj4om,1659320208.0,2022,8,Superstonk,comments,GME,1,1661be4a8809e160dc4ab3cf96c4fa53f117ec28d811e2401f523f16cdd7b384,neutral,neutral,compra,neutral,2,False
v2jknr,1654097251.0,2022,6,Superstonk,submissions,GME,2,2dedc19d9856183f73a38fa80f8b671c4330d779a1d1d85f55e74c7d4ef261bf,compra,compra,compra,compra,3,False
wdijz6,1659363315.0,2022,8,Superstonk,submissions,GME,1,e2295cbc29a50589745c56caaf9bb8c118595bb349fc89f7301c4792ee0f216f,neutral,neutral,neutral,neutral,3,False
v2g2ym,1654087192.0,2022,6,Superstonk,submissions,DAY,1,86a209fb3d5c47e3f92161b8380bbd41d36bd9a9856737ba9799f3808761abc0,neutral,neutral,neutral,neutral,3,False
iaq6k4x,1654042507.0,2022,6,Superstonk,comments,ETH,1,63d137e6c9edaf0812ffd3fcfee54cd5414f7c686deee3c5e6e8fc9d975d5f6b,neutral,neutral,neutral,neutral,3,False
iaq9clj,1654043868.0,2022,6,Superstonk,comments,GME,1,61f248231e89ba8f462a1376651f957ce281822c3df5d97c109938d0227fbece,neutral,neutral,compra,neutral,2,False
v2hlzs,1654091844.0,2022,6,Superstonk,submissions,GME,1,bbaa33a758fe59ec8c4ccee87ba12951292c1856047119756f2c9f9fe03dc5d8,compra,compra,neutral,compra,2,False
iigaz7r,1659316129.0,2022,8,Superstonk,comments,GME,1,25d8ba409183f1d772b26be7c8deb4d018ba8d17725d496f6df3299f448d5264,neutral,neutral,neutral,neutral,3,False
wdm0i2,1659372035.0,2022,8,Superstonk,submissions,GME,1,e8583ccadebafb87f7f3cb152467761cbf89003df822c06e5f5e35f5f7632cb0,compra,neutral,neutral,neutral,2,False
iigeiii,1659317894.0,2022,8,Superstonk,comments,BA,1,4e5e48cdd1c705eea237501b49aaca9d591aced3fa08c3d78b478be070d6cb51,neutral,neutral,neutral,neutral,3,False
iaq9ty4,1654044100.0,2022,6,Superstonk,comments,FOX,1,4e5897354b6c4384a9fae9cf3d1cd5012e9e76fe491a14ee2839bd0b077e52ab,neutral,neutral,neutral,neutral,3,False
iaqa6i5,1654044265.0,2022,6,Superstonk,comments,GME,1,61f248231e89ba8f462a1376651f957ce281822c3df5d97c109938d0227fbece,neutral,neutral,compra,neutral,2,False
v2mhef,1654104838.0,2022,6,Superstonk,submissions,GME,1,f065382f81508fcce943d51b325281d3c5f9b655139a4b5455fbfb725b35534b,compra,neutral,neutral,neutral,2,False
iigkhay,1659320896.0,2022,8,Superstonk,comments,GME,1,148e941b78096254b9493ff05623c1ee1b304a092a0df6e05cb114928a73bebf,compra,compra,compra,compra,3,False
iigjmb2,1659320456.0,2022,8,Superstonk,comments,GME,1,f3b08b7fb2af18559161d23b1f58ad16e9959816d11c572a0ba6e4e9081d793e,compra,compra,compra,compra,3,False
v2iosg,1654094873.0,2022,6,Superstonk,submissions,WE,1,1d887cbc00748bac75700a9d7aa92588efc7d69597a0dae5c89b37337916844f,compra,compra,compra,compra,3,False
v2lur5,1654103224.0,2022,6,Superstonk,submissions,GME,1,db955426eba2538c566441bbf143ec5ad309088533db7e3bd593c7c59e5f5f0c,compra,compra,compra,compra,3,False
v2omt0,1654110329.0,2022,6,Superstonk,submissions,GME,1,d6c13e43985f6ee926b4814348c36f5e914ebb0dd5df623b21e6a2d2761214a5,compra,neutral,compra,compra,2,False
wdlhm1,1659370768.0,2022,8,Superstonk,submissions,CS,1,ae1bc98f1d65b964686bc3ad0516c97e1433f6430e6ef4314ca75508c0b714e0,neutral,neutral,neutral,neutral,3,False
v2q461,1654114173.0,2022,6,Superstonk,submissions,GME,1,5cc6049c7a93940213e0c5d67025306401c00a61867ed83793205ac0064642a2,neutral,neutral,neutral,neutral,3,False
v2k0if,1654098477.0,2022,6,Superstonk,submissions,GME,1,b5ece1634f504fc834510217ae8257d81780531cc63cccfd832f42e1fd156561,compra,compra,compra,compra,3,False
iig3ywx,1659312685.0,2022,8,Superstonk,comments,GME,1,029e4e2b29025baa2ea28914bf845d400f538c4cdd51cdea28851c327dc7c343,neutral,compra,neutral,neutral,2,False
