id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,reglas_v2,deepseek,mistral,claude,kimi,etiqueta_consenso,votos,etiqueta_final,fuente_etiqueta,pred_v1,pred_v2b
i2xnbpd,1648780661.0,2022,4,stocks,comments,GME,1,ea3bf1f2e3821ea1e27504253632362b5283a2d9a10ccfb3270bc446cb6fd188,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
tusjce,1648931680.0,2022,4,wallstreetbets,submissions,GME,1,88193d159a4efcde885a3ca94e297def40b92c40e0f2bc6216ec7cae497d29be,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
iyh6nkr,1669892193.0,2022,12,stocks,comments,BABA,1,0a4cf916f6fdf111ad24b8a64fe02a8d37ef815f146030d7ab311be3ec722e04,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
iyfx5tr,1669861465.0,2022,12,wallstreetbets,comments,NIO,1,45fc94852adb58916f07ecf2a44a2b713d7b653e1cc412c7021a824ceb193886,neutral,compra,compra,neutral,neutral,compra,2.0,compra,pedro_adjudicacion,compra,compra
iyfeq8x,1669852826.0,2022,12,stocks,comments,BABA,1,99d6690ce610ef7a49344d0a954cce649c1158ce1543afda19af2ceff0bf46bf,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
tuhfoo,1648901416.0,2022,4,wallstreetbets,submissions,GME,1,12b5a0a48a33681535aa8d6c201c4d8aa106acd45b12b3ea0a08f43aeb49d343,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
zz3mey,1672415139.0,2022,12,stocks,submissions,COIN,1,aa2915a6680d4148f1de4ad694736d6e07ac1de7031d525192e0060ae7e6b5be,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
i2xeev3,1648776541.0,2022,4,stocks,comments,GME,1,748dbe983778637eee89b7f13a585a2ee2595e6997ac7015571af65e78039f08,neutral,neutral,neutral,neutral,compra,neutral,3.0,neutral,mayoria_3de4,compra,compra
tthrsh,1648785675.0,2022,4,wallstreetbets,submissions,GME,1,0756cba5f7ceb294d09c8e1e8aa25443edd1ecc7ea4a756eb0d2ef29f9654ebb,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
iygj3zz,1669872822.0,2022,12,wallstreetbets,comments,NIO,1,a213c98e8a62ce0d1c120ef958bd0747eb4857515ec67f94a1fbdbbe4d1eb140,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
zawucy,1670013320.0,2022,12,wallstreetbets,submissions,TLRY,1,e90119e6b854bbb7ffaf4250d78ef4363c6715c539552add38871261c446f40f,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
zy2zau,1672312638.0,2022,12,stocks,submissions,WISH,1,9bd9a0926f59be5d6d3b1af656b9fa2f2423ae714cb4c577e8f8b0d7f9af3e9e,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
i2zrizh,1648826451.0,2022,4,stocks,comments,GME,1,8cdbcc9711b323a7bfe1299202f39dafb63404763cdd7364e6f35b028ae4022a,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
tw40p7,1649084150.0,2022,4,stocks,submissions,TWTR,1,a9f2eb9fb20f43fe7d0c22da720287de6a76e16f8c3fb920084f0dd2b69dc632,neutral,compra,compra,neutral,neutral,compra,2.0,compra,pedro_adjudicacion,neutral,neutral
z9qyd0,1669909100.0,2022,12,wallstreetbets,submissions,TSLA,1,82ccede91445379f55978bcdf2eb749ee42d725ae9411a823ff30ae077d06c3f,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
i2x3stp,1648771765.0,2022,4,wallstreetbets,comments,GME,1,dbc398b8486069e1d7baa833fd8b0b5f4376a4dcedfb3b92bcde5759f2f7b657,neutral,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,neutral,compra
zapy02,1669997089.0,2022,12,wallstreetbets,submissions,TSLA,1,049582757d2bc5c6593d563deb58021b2c761393e5ff00b0f4145d6954ecaf58,venta,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,compra,venta
zqqbfe,1671547527.0,2022,12,stocks,submissions,GME,1,ac90969ef85f4ed556875e4c71dbd9bc8e6ed98d97cc9b70cb50771316133fb6,venta,neutral,venta,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,compra,venta
zalui3,1669986678.0,2022,12,wallstreetbets,submissions,NVDA,1,de88fe416a21f9051c01bda82c1859a318dd879d3351dfa09d6cb66088cd8ce1,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,neutral
iyk0gz7,1669937453.0,2022,12,stocks,comments,PYPL,1,200e85d8a2aac4cbcdb6a3a27f023dc0a3d3048684892addc353acc611cf2143,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,venta
i303fk4,1648831184.0,2022,4,stocks,comments,DIS,1,64b9dc3fa817aa530eeda856fe4e6c9b70d66c7073665d70ce3b0e5f04b30636,venta,compra,venta,venta,venta,venta,3.0,venta,mayoria_3de4,venta,venta
zk5a8k,1670865903.0,2022,12,stocks,submissions,AAPL,1,bb12dfe3580350d5bbfe5f4ccaa1f5c94e48c9d874fa78fdd83f1aec14706d17,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
i2x9ese,1648774286.0,2022,4,wallstreetbets,comments,GME,1,32c0ad43867fc525ef52138993ad023e5ca57825cd59bfe2da3586a2b14fa624,venta,neutral,neutral,neutral,compra,neutral,3.0,neutral,mayoria_3de4,venta,venta
u3ekji,1649933088.0,2022,4,stocks,submissions,GOOGL,2,10bfcab44f866fd6a08163bd2c184f89ab978c1e2aa8f033ba7f5cdbd8f7884a,venta,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,neutral,compra
i2x5i69,1648772536.0,2022,4,wallstreetbets,comments,GME,1,5f4619462934331742cd3b300187f2b8567f909c60832e2887d94495d7261317,venta,compra,compra,neutral,compra,compra,3.0,compra,mayoria_3de4,neutral,neutral
za9a3u,1669950052.0,2022,12,wallstreetbets,submissions,COIN,1,c33d16bd7ce72aebf40116a745c9d539cc68078df6248d6068fe8222ebaa0a3d,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
i2x84wu,1648773720.0,2022,4,wallstreetbets,comments,GME,1,f4cea998d656232c5c224b87857f5562a2882e98327cdf080dc17ec08bf1ed0f,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
i2x4ti2,1648772226.0,2022,4,wallstreetbets,comments,GME,1,74dd1cf2ccfa182589263e14e9cfbb85c5cf6a3654d136056513d04bf8a6212d,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,neutral,compra
i2x671h,1648772848.0,2022,4,wallstreetbets,comments,TSLA,1,3d437f300b388d96c0327d621aab66ac17581c07ae3f7a9d8ce3e67cfe8f3318,venta,venta,venta,compra,compra,venta,2.0,compra,pedro_adjudicacion,venta,venta
zz2i2o,1672412299.0,2022,12,stocks,submissions,TLRY,1,7b25de1dd0f9134724fcc16026f9bfffc8facb4f7f02e3aab5a0e053950745b1,venta,venta,venta,neutral,neutral,venta,2.0,venta,pedro_adjudicacion,venta,neutral
iyg3kv0,1669864443.0,2022,12,wallstreetbets,comments,NVDA,1,30cae2c909d0966408844141938c656bd091702a346fc7373415766a30aea980,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
tv1ln2,1648962609.0,2022,4,stocks,submissions,AMD,1,5db4dbbd4cc6cf9f41ffd021e9054f84ca64dc8e294df9396fcfcc7a58dba167,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
u1gjqq,1649708474.0,2022,4,stocks,submissions,AAPL,3,99ba3a81a24868f84d39ff2c9d0e7889372e99e2699885152dd2746a71e66618,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
iykc1gx,1669942731.0,2022,12,stocks,comments,AAPL,1,089e7071335244440b90258d832748b80373ed51767b453d4ba673b41546ff09,venta,venta,neutral,compra,compra,compra,2.0,compra,pedro_adjudicacion,neutral,venta
tzjotx,1649472055.0,2022,4,stocks,submissions,NVDA,1,9e04e528397599ef9075550c7ae85f573e503e77758c8ee3a54904a6e9cca34c,venta,venta,venta,neutral,neutral,venta,2.0,neutral,pedro_adjudicacion,neutral,neutral
i2x8c8l,1648773811.0,2022,4,wallstreetbets,comments,GME,1,e5f3d96dc58c98408a32188953fad137dd21021d6519dd423bbe54f6ae50dfd6,venta,neutral,venta,compra,venta,venta,2.0,venta,pedro_adjudicacion,neutral,neutral
tzzr6q,1649530621.0,2022,4,stocks,submissions,AMD,1,8e70c07fdcaf091a565e95e68e0747ad485bccad8a6dc15b6537059b900fd26f,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
iyfkjpe,1669855566.0,2022,12,wallstreetbets,comments,AMD,1,1e8ea4bb3367a35360627bc8bda5807bbe1d3b8bc3369c01ae2480e85f2434f5,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
iyg1f9c,1669863426.0,2022,12,wallstreetbets,comments,NVDA,1,83fcbab6964af006022163bb671cea3260ee54c63602a9b81330bf62e411dc19,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,neutral
iykwdpt,1669952306.0,2022,12,stocks,comments,TSLA,1,19b601cab4538684a65415aa38fcb553e026559c5647337f09c40a8731fde003,venta,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,venta,compra
ttvm43,1648832199.0,2022,4,wallstreetbets,submissions,AAPL,1,f1e073522225a515ce717c89dbaf23e057fde03887961654f727db526eaa58e1,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
iyfq0z2,1669858153.0,2022,12,wallstreetbets,comments,AAPL,1,b23898955a9eb52e67318981e438b144426e2084dd4dbb1ba6a3288f370aae86,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
iyflsdp,1669856150.0,2022,12,wallstreetbets,comments,AAPL,4,88e8949be5f00d4e77375341704c2024a5c39a61d5b2e990ccb79dd9bf1f8fd1,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,venta
i2x5xfc,1648772728.0,2022,4,wallstreetbets,comments,GME,1,42e217d84ec4dba26bec8b1997c94a5b5de5b21bb0614269b54247c124eb3df8,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
i2x91hu,1648774123.0,2022,4,wallstreetbets,comments,AMD,1,251c36090fc8cf1d75e5373311b23c29b2e046937edd563252e402208eb47267,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
zfeo8j,1670448901.0,2022,12,stocks,submissions,GME,1,e559f89f5a01e460f8f612db3eacc47fe76350fa6eaa5f244d6234fe5de07e31,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
tu5tvz,1648859066.0,2022,4,wallstreetbets,submissions,DIS,1,5e0eb9401fb353f4696dc318147e2e1abfe69e52ae358e587ec240e91822a9b3,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
iyffpae,1669853281.0,2022,12,stocks,comments,NIO,1,6a60130bc9f8cab245cd44d53039f7ee5602423bae332c9e582c583888e6c666,venta,neutral,neutral,venta,venta,neutral,2.0,venta,pedro_adjudicacion,compra,compra
i2x2z28,1648771390.0,2022,4,stocks,comments,GME,1,55ce17d8d4e59e6b76d4d1cb9eed55173de5b4f90a66c63e56fde7382a73d62d,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,neutral
i2x3zbu,1648771845.0,2022,4,wallstreetbets,comments,GME,1,eb77f6595d4a7c8145314f53cddbfa5c959a2aca66fbb4017d2b0ae2bf4f4f79,venta,neutral,venta,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,compra,venta
zi2b0e,1670703369.0,2022,12,stocks,submissions,CRSR,2,61c31f8f920ea6b606bb4de14790c6c249d3398cc1fecfef6c62a809da889dab,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
i2zyp7l,1648829328.0,2022,4,stocks,comments,DIS,1,195c40c5818118bb0d99c3b6d2da9d39342659d9a46e73caf5d049f3822a6904,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,venta
zmlouz,1671112674.0,2022,12,stocks,submissions,RKT,1,28fdc32e2a3bec37754090f2772c49c6b5b7826caf8cf6753ebfda55568933c7,venta,neutral,compra,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,compra,neutral
i2x8r64,1648773995.0,2022,4,wallstreetbets,comments,GME,1,b89a4eab6bef4b27a53f3bdb0cf218bc79267a1c55611b47e38fed2495a41ae5,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,venta,venta
i2zgine,1648821916.0,2022,4,stocks,comments,GME,1,e2e51602e8c1679f1005a791a7772d0d8f797f55e86fa51be2654e435ba773e1,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
u2hb71,1649821524.0,2022,4,stocks,submissions,MSFT,1,0ab5d75775b6a505d27f29b03932749efc1e8df5c8ebfb6b2e574944bd09669b,venta,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,compra,compra
iynzdox,1670013082.0,2022,12,stocks,comments,AAPL,2,52610e3612f863659c761e30881f7f61067f8019d5fbaa32a154aed9361e75f2,venta,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
u5nois,1650204180.0,2022,4,stocks,submissions,NVDA,1,d786c40be87a4237d3a5fc652844d0435f2e7294aad177dffd4289dc6b44d269,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
i2x770u,1648773298.0,2022,4,wallstreetbets,comments,TSLA,1,cdcafe1607dedca616c9ca300033e848683a1bb02e6ae62a62c4c0acb68d3de6,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
iyi6w7q,1669911551.0,2022,12,stocks,comments,CLF,1,a50a995060c3d31fb042414a8775388f8ea99c4f4fb5db354e9191add1e466ff,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
tv20la,1648964185.0,2022,4,stocks,submissions,AMD,1,933fefefb730cdf9ef65650eff9f4585101e00dc23264ae811f0efb50786d263,venta,neutral,neutral,venta,venta,neutral,2.0,neutral,pedro_adjudicacion,venta,neutral
iyfjyiq,1669855291.0,2022,12,wallstreetbets,comments,NVDA,1,fdf65a0c233ad771ae7ac2e4f2a1ab955d82b847e5dcf203d2737cb32c8c6710,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
zpxx4q,1671471248.0,2022,12,stocks,submissions,META,1,a7a5c13e52e65bde4721825a3a2b86c5571c1a75db885cd7bd0eab694c33a6b6,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,venta,neutral
11exdzh,1677655272.0,2023,3,wallstreetbets,submissions,BABA,2,0fea5407af79c4f39d13c9026a877c958f4681e26443e736dd18e91c8b98ef50,compra,compra,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,compra
11i0f7e,1677940036.0,2023,3,wallstreetbets,submissions,BABA,1,acaf8de5812d59a8c7ec56147ffaea48e8053ac229b057d290b88d9b9f0da554,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
j6q1zbe,1675217296.0,2023,2,wallstreetbets,comments,PLTR,1,edfb4d690f9cba2b7cdd7c8c492150a8dbfddf1a28400e04c104c68c4b4ab2b0,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
11w3zer,1679274690.0,2023,3,stocks,submissions,AMD,4,db55c5fcc7debbf4970a799318a09662a7cf8051be064c471c58c9414c275e2b,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,neutral,compra
115ncg9,1676748840.0,2023,2,stocks,submissions,NVDA,1,00c50ae178caec7be16aa3ec20804d6300f57a0de1ce738e1be473ef58523103,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
j6u4zqa,1675289730.0,2023,2,stocks,comments,META,2,fccf39bab6ab36b9e61b5a70492f74ca4edba29cd41c77b3d88893e92eea2f1b,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
j6vgki7,1675310485.0,2023,2,stocks,comments,META,1,44f5bcac60c6a30d2fc0250fd4cc47010a90fed65ad02843cdcafe0ff65f6bea,compra,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,venta,venta
10ri6xw,1675316742.0,2023,2,wallstreetbets,submissions,META,1,9a7d7d06341bc42423198119808034cc9f4862575fdd6350207face7331bbc48,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1196las,1677089165.0,2023,2,stocks,submissions,META,1,3b2f4b3385398cc14eb91d9562d7f9914e6cedfb51f58f8ae568cf9137b977fd,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
11u7f8o,1679095143.0,2023,3,stocks,submissions,NKLA,1,63499a3ba20ed2ebae343f5df32100b32097e06c873bb5ce2880de556aece04d,compra,neutral,neutral,neutral,venta,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
11a2ssn,1677171967.0,2023,2,stocks,submissions,NVDA,1,4e8e66cbca5f03196c981ab80d2dabdbab65483a57b86076d1a0f08a5f00ead4,compra,venta,compra,compra,compra,compra,3.0,compra,mayoria_3de4,venta,venta
11hj4ok,1677887266.0,2023,3,wallstreetbets,submissions,TSLA,1,255064b3fef5fea6cf325204bb707800d249094a57bff406d18070c9056f5bef,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
j6q9o6f,1675220668.0,2023,2,wallstreetbets,comments,AMD,1,bdde58dc8669b69e00f43e52637143510c2e5cb5d61cd75fbb56c3c583c85e49,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
10rycuk,1675365931.0,2023,2,wallstreetbets,submissions,AMC,1,a30918a5060825de3454793fa0c420fe52162386b52bd9bf550f70fc83b56a5c,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
jaf57zz,1677628882.0,2023,3,wallstreetbets,comments,AMC,1,0a213b927da802f77830f8073db754bc5cba6ae6f5b811ab4747f0bdf9c684f7,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,venta,compra
jakk25o,1677723204.0,2023,3,stocks,comments,META,1,235da021acf9c565611127921f232402e41fdfb303b2e504f957eb4c19e1754e,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
11iq1s5,1677998665.0,2023,3,wallstreetbets,submissions,HOOD,1,3d7cf736762a7f14af6434734f83a8060acee9a2edd3dcde2c6a58a9294b7a8b,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
11hq8o8,1677906461.0,2023,3,wallstreetbets,submissions,BABA,1,f91beab9e379c05310fcd06241fa32bc4fd0791a1b7c5a0759959b0701e40fac,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
j6ui7e5,1675295105.0,2023,2,stocks,comments,META,1,aeab5f27348c7ef5035be9b668a4052a2a84b619c27a338463386b1412012ee5,compra,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,neutral
10r3zou,1675280627.0,2023,2,wallstreetbets,submissions,AMD,1,18ecaddbf1801f07732a174a201850b6fc7e4f181071a974e77bb58269b60e7f,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
10rvuy3,1675359927.0,2023,2,wallstreetbets,submissions,AMZN,1,6dcaa8d0d4337c4bc221610fc013f900c3356026675df82068b6a266ce793b8d,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
11a7k6o,1677183464.0,2023,2,stocks,submissions,AMD,1,2a57f94020853c21bc9630970df20deff60d12797c8935175b2a09a9ffae7e5f,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
114ipop,1676635286.0,2023,2,stocks,submissions,BBBY,1,7d359eed25ea2df7d64230d4e9c53e15b8cb5ea493da43181ee4e7201bb3c99d,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
j6ujhc8,1675295637.0,2023,2,stocks,comments,AMC,7,2fc11be6eeeed61f7d36067c3ccefa38ce919bc23946017594889cbccce85836,compra,neutral,neutral,neutral,venta,neutral,3.0,neutral,mayoria_3de4,compra,neutral
jag24om,1677644015.0,2023,3,stocks,comments,AMD,1,0534aada30710750b6a7a0c29eaa4f72ce071656298d042b1a15f6a8c8787936,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
jafd4co,1677632395.0,2023,3,wallstreetbets,comments,PLTR,1,aeefe89234b3bb218be33b6d04f83dfeb176d1e6ea3a812304df109df8f410fc,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,venta,compra
10rrkd2,1675349338.0,2023,2,wallstreetbets,submissions,META,1,d5b5b2f77960e516313ec0992b59365025ebd036f48f4cab073b7563deee4195,compra,venta,compra,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
10rrfhy,1675348960.0,2023,2,wallstreetbets,submissions,DIS,1,e5552264f959614e0f7ebd778d793ee490f922089c3ce2df3fc85e2cba08805e,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
jai8zia,1677690261.0,2023,3,stocks,comments,META,1,ff0c9440608abc28210edef299c1daadc81d641a89c5b6145f101e18fa24210b,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,venta
10rhstf,1675315490.0,2023,2,wallstreetbets,submissions,META,1,749c60c8e8016a047d394bdace57fb19eb8c6401b4e1d2b24cfd9f6c1ed67989,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
j6pomz4,1675211497.0,2023,2,wallstreetbets,comments,META,1,1c9b4b3ce9fd0e745919cc30bb7dab75f745b98e8fc98e209cc0b542268b6f66,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
j6uyp8l,1675302319.0,2023,2,stocks,comments,INTC,1,33f38b1125be7b5b740402d5a3e550b98dc05c397b22e2da01c9129a0cb3e465,compra,neutral,neutral,venta,venta,neutral,2.0,venta,pedro_adjudicacion,compra,venta
10rxtbp,1675364626.0,2023,2,stocks,submissions,AMZN,1,59f1adfb5e5782f79b544bc8c5511b08a6e66deadc2a835f282071d9374d7c69,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
11ny8j8,1678476232.0,2023,3,stocks,submissions,COIN,1,37a219380fdf2edc229ba2d8b4f37b3e7fd9b22392c2f4ea3c1d75c69918d7da,compra,neutral,compra,compra,neutral,neutral,2.0,venta,pedro_adjudicacion,compra,neutral
j6pkrg0,1675209880.0,2023,2,wallstreetbets,comments,AMD,1,892ba99591b803a8c14032315d07d020ee24bfe9b2f70837906c918d3cbaabab,compra,compra,compra,neutral,compra,compra,3.0,compra,mayoria_3de4,compra,compra
j6tmsni,1675282948.0,2023,2,stocks,comments,AMD,1,be228ea3e184a9e50b0f0c71c8bc41bfc7d65bb17f44edc85a6ec24f96fb168b,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
10rrf4h,1675348928.0,2023,2,stocks,submissions,AMZN,1,e7addd493c9745018d992578ce8c3bcc51ce87bd7c4990558826be11499f0d39,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
j6qcott,1675222062.0,2023,2,wallstreetbets,comments,AAPL,1,10410b41abb079d74807221ad36ff99bd0603f9d651cfba479fba1876c6ddd6d,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,neutral,compra
10ruw19,1675357508.0,2023,2,wallstreetbets,submissions,META,1,cbe10aff7915ca7816aff0f0440e054d09a456e0d6290ba0ad2b5343a9314fbf,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,venta,compra
112djqk,1676402114.0,2023,2,stocks,submissions,AMZN,1,1b6fef61ca3422586107ec53eee663b49e41150267ef251aea72468e68face85,compra,neutral,neutral,neutral,compra,neutral,3.0,neutral,mayoria_3de4,compra,neutral
11g4n57,1677768692.0,2023,3,wallstreetbets,submissions,TSLA,1,a1cf611dd53037dcc1e5e1f3a8ecd752b668f479a32361601414d638f4470f1d,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
10r6avn,1675285894.0,2023,2,wallstreetbets,submissions,META,1,a156aa3c70425ae3d03cc8ff15834b6fb1a902fee5056c6236db89c4b75ea512,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
11glop8,1677802744.0,2023,3,wallstreetbets,submissions,GME,1,e2fef1bda0e5cb7c83a95dcba8ae99ad671fa40347ddc350af20ab08e4029ffc,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
